,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
8848,2020-10-20,,,,,,,,,,,,,,,,,
8849,2020-10-21,,,,,,,,,,,,,,,,,
8850,2020-01-01,,,,,,,,,,,,,,,,,
8851,2020-01-02,,,,,,,,,,,,,,,,,
8852,2020-01-03,,,,,,,,,,,,,,,,,
8853,2020-01-04,,,,,,,,,,,,,,,,,
8854,2020-01-05,,,,,,,,,,,,,,,,,
8855,2020-01-06,,,,,,,,,,,,,,,,,
8856,2020-01-07,,,,,,,,,,,,,,,,,
8857,2020-01-08,,,,,,,,,,,,,,,,,
8858,2020-01-09,,,,,,,,,,,,,,,,,
8859,2020-01-10,,,,,,,,,,,,,,,,,
8860,2020-01-11,,,,,,,,,,,,,,,,,
8861,2020-01-12,,,,,,,,,,,,,,,,,
8862,2020-01-13,,,,,,,,,,,,,,,,,
8863,2020-01-14,,,,,,,,,,,,,,,,,
8864,2020-01-15,,,,,,,,,,,,,,,,,
8865,2020-01-16,,,,,,,,,,,,,,,,,
8866,2020-01-17,,,,,,,,,,,,,,,,,
8867,2020-01-18,,,,,,,,,,,,,,,,,
8868,2020-01-19,,,,,,,,,,,,,,,,,
8869,2020-01-20,,,,,,,,,,,,,,,,,
8870,2020-01-21,,,,,,,,,,,,,,,,,
8871,2020-01-22,,,,,,,,,,,,,,,,,
8872,2020-01-23,,,,,,,,,,,,,,,,,
8873,2020-01-24,,,,,,,,,,,,,,,,,
8874,2020-01-25,,,,,1.0,0.0,,,,,,,,,,,
8875,2020-01-26,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8876,2020-01-27,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8877,2020-01-28,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8878,2020-01-29,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8879,2020-01-30,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8880,2020-01-31,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8881,2020-02-01,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8882,2020-02-02,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8883,2020-02-03,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8884,2020-02-04,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8885,2020-02-05,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8886,2020-02-06,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8887,2020-02-07,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8888,2020-02-08,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8889,2020-02-09,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8890,2020-02-10,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8891,2020-02-11,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8892,2020-02-12,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8893,2020-02-13,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8894,2020-02-14,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8895,2020-02-15,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8896,2020-02-16,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8897,2020-02-17,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8898,2020-02-18,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8899,2020-02-19,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8900,2020-02-20,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8901,2020-02-21,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8902,2020-02-22,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8903,2020-02-23,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8904,2020-02-24,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8905,2020-02-25,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8906,2020-02-26,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8907,2020-02-27,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8908,2020-02-28,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8909,2020-02-29,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8910,2020-03-01,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8911,2020-03-02,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
8912,2020-03-03,2.0,0.0,,,3.0,0.0,,,,,,,,,,,
8913,2020-03-04,0.0,0.0,,,3.0,0.0,,,,,,,,,,,
8914,2020-03-05,0.0,0.0,,,3.0,0.0,,,,,,,,,,,
8915,2020-03-06,0.0,0.0,,,3.0,0.0,,,,,,,,,,,
8916,2020-03-07,0.0,0.0,,,3.0,0.0,,,,,,,,,,,
8917,2020-03-08,0.0,0.0,,,3.0,0.0,,,,,,,,,,,
8918,2020-03-09,2.0,0.0,,,5.0,0.0,,,,,,,,,,,
8919,2020-03-10,0.0,0.0,,,5.0,0.0,,,,,,,,,,,
8920,2020-03-11,1.0,0.0,,,6.0,0.0,,,,,,,,,,,
8921,2020-03-12,0.0,0.0,,,6.0,0.0,,,,,,,,,,,
8922,2020-03-13,7.0,0.0,,,13.0,0.0,,,,,,,,,,,
8923,2020-03-14,1.0,0.0,,,14.0,0.0,,,,,,,,,,,
8924,2020-03-15,3.0,0.0,,,17.0,0.0,,,,,,,,,,,
8925,2020-03-16,5.0,0.0,,,22.0,0.0,,,,,,,,,,,
8926,2020-03-17,7.0,0.0,,,29.0,0.0,,,,,,,,,,,
8927,2020-03-18,13.0,0.0,,,42.0,0.0,,,,,,,,,,,
8928,2020-03-19,11.0,0.0,,,53.0,0.0,,,,,,,,,,,
8929,2020-03-20,12.0,0.0,,,65.0,0.0,,,,,,,,,,,
8930,2020-03-21,13.0,0.0,,,78.0,0.0,,,,,,,,,,,
8931,2020-03-22,17.0,0.0,,,95.0,0.0,,,,,,,,,,,
8932,2020-03-23,30.0,0.0,,,125.0,0.0,,,,,,,,,,,
8933,2020-03-24,27.0,0.0,,,152.0,0.0,,,,,,,,,,,
8934,2020-03-25,35.0,1.0,,,187.0,1.0,,,,,,,,,,,
8935,2020-03-26,69.0,0.0,,,256.0,1.0,,,,,,,,,,,
8936,2020-03-27,65.0,2.0,,,321.0,3.0,,,,,,,,,,,
8937,2020-03-28,0.0,0.0,,,321.0,3.0,,,,,,,,,,,
8938,2020-03-29,110.0,1.0,,,431.0,4.0,,,,,,,,,,,
8939,2020-03-30,33.0,0.0,,,464.0,4.0,,,,,,,,,,,
8940,2020-03-31,38.0,3.0,,,502.0,7.0,,,,,,,,,,,
8941,2020-04-01,104.0,3.0,,,606.0,10.0,,,,,,,,,,,
8942,2020-04-02,50.0,3.0,,,656.0,13.0,,,,,,,,,,,
8943,2020-04-03,55.0,0.0,,,711.0,13.0,,,,,,,,,,,
8944,2020-04-04,75.0,1.0,,,786.0,14.0,,,,,,,,,,,
8945,2020-04-05,48.0,0.0,,,834.0,14.0,,,,,,,,,,,
8946,2020-04-06,48.0,0.0,,,882.0,14.0,,,,,,,,,,,
8947,2020-04-07,49.0,1.0,,,931.0,15.0,,,,,,,,,,,
8948,2020-04-08,85.0,2.0,,,1016.0,17.0,,,,,,,,,,,
8949,2020-04-09,63.0,0.0,,,1079.0,17.0,,,,,,,,,,,
8950,2020-04-10,59.0,0.0,,,1138.0,17.0,,,,,,,,,,,
8951,2020-04-11,83.0,1.0,,,1221.0,18.0,,,,,,,,,,,
8952,2020-04-12,56.0,1.0,,,1277.0,19.0,,,,,,,,,,,
8953,2020-04-13,6.0,0.0,,,1283.0,19.0,,,,,,,,,,,
8954,2020-04-14,16.0,0.0,,,1299.0,19.0,,,,,,,,,,,
8955,2020-04-15,77.0,3.0,,,1376.0,22.0,,,,,,,,,,,
8956,2020-04-16,49.0,3.0,,,1425.0,25.0,,,,,,,,,,,
8957,2020-04-17,76.0,3.0,,,1501.0,28.0,,,,,,,,,,,
8958,2020-04-18,55.0,4.0,,,1556.0,32.0,,,,,,,,,,,
8959,2020-04-19,80.0,0.0,,,1636.0,32.0,,,,,,,,,,,
8960,2020-04-20,40.0,1.0,,,1676.0,33.0,,,,,,,,,,,
8961,2020-04-21,15.0,0.0,,,1691.0,33.0,,,,,,,,,,,
8962,2020-04-22,62.0,1.0,,,1753.0,34.0,,,,,,,,,,,
8963,2020-04-23,74.0,2.0,,,1827.0,36.0,,,,,,,,,,,
8964,2020-04-24,18.0,0.0,,,1845.0,36.0,,,,,,,,,,,
8965,2020-04-25,124.0,2.0,,,1969.0,38.0,,,,,,,,,,,
8966,2020-04-26,105.0,1.0,,,2074.0,39.0,,,,,,,,,,,
8967,2020-04-27,52.0,1.0,,,2126.0,40.0,,,,,,,,,,,
8968,2020-04-28,72.0,2.0,,,2198.0,42.0,,,,,,,,,,,
8969,2020-04-29,126.0,2.0,,,2324.0,44.0,,,,,,,,,,,
8970,2020-04-30,97.0,1.0,,,2421.0,45.0,,,,,,,,,,,
8971,2020-05-01,170.0,5.0,,,2591.0,50.0,,,,,,,,,,,
8972,2020-05-02,69.0,2.0,,,2660.0,52.0,,,,,,,,,,,
8973,2020-05-03,114.0,0.0,,,2774.0,52.0,,,,,,,,,,,
8974,2020-05-04,85.0,5.0,,,2859.0,57.0,,,,,,,,,,,
8975,2020-05-05,72.0,4.0,,,2931.0,61.0,,,,,,,,,,,
8976,2020-05-06,110.0,4.0,,,3041.0,65.0,,,,,,,,,,,
8977,2020-05-07,115.0,1.0,,,3156.0,66.0,,,,,,,,,,,
8978,2020-05-08,127.0,5.0,,,3283.0,71.0,,,,,,,,,,,
8979,2020-05-09,112.0,3.0,,,3395.0,74.0,,,,,,,,,,,
8980,2020-05-10,111.0,2.0,,,3506.0,76.0,,,,,,,,,,,
8981,2020-05-11,121.0,0.0,,,3627.0,76.0,,,,,,,,,,,
8982,2020-05-12,72.0,2.0,,,3699.0,78.0,,,,,,,,,,,
8983,2020-05-13,144.0,2.0,,,3843.0,80.0,,,,,,,,,,,
8984,2020-05-14,182.0,0.0,,,4025.0,80.0,,,,,,,,,,,
8985,2020-05-15,138.0,4.0,,,4163.0,84.0,,,,,,,,,,,
8986,2020-05-16,118.0,2.0,,,4281.0,86.0,,,,,,,,,,,
8987,2020-05-17,115.0,2.0,,,4396.0,88.0,,,,,,,,,,,
8988,2020-05-18,70.0,0.0,,,4466.0,88.0,,,,,,,,,,,
8989,2020-05-19,92.0,0.0,,,4558.0,88.0,,,,,,,,,,,
8990,2020-05-20,188.0,10.0,,,4746.0,98.0,,,,,,,,,,,
8991,2020-05-21,120.0,14.0,,,4866.0,112.0,,,,,,,,,,,
8992,2020-05-22,109.0,6.0,,,4975.0,118.0,,,,,,,,,,,
8993,2020-05-23,182.0,12.0,,,5157.0,130.0,,,,,,,,,,,
8994,2020-05-24,179.0,1.0,,,5336.0,131.0,,,,,,,,,,,
8995,2020-05-25,133.0,0.0,,,5469.0,131.0,,,,,,,,,,,
8996,2020-05-26,132.0,0.0,,,5601.0,131.0,,,,,,,,,,,
8997,2020-05-27,50.0,5.0,,,5651.0,136.0,,,,,,,,,,,
8998,2020-05-28,198.0,6.0,,,5849.0,142.0,,,,,,,,,,,
8999,2020-05-29,196.0,3.0,,,6045.0,145.0,,,,,,,,,,,
9000,2020-05-30,131.0,1.0,,,6176.0,146.0,,,,,,,,,,,
9001,2020-05-31,178.0,1.0,,,6354.0,147.0,,,,,,,,,,,
9002,2020-06-01,178.0,0.0,,,6532.0,147.0,,,,,,,,,,,
9003,2020-06-02,108.0,3.0,,,6640.0,150.0,,,,,,,,,,,
9004,2020-06-03,150.0,8.0,,,6790.0,158.0,,,,,,,,,,,
9005,2020-06-04,149.0,7.0,,,6939.0,165.0,,,,,,,,,,,
9006,2020-06-05,253.0,9.0,,,7192.0,174.0,,,,,,,,,,,
9007,2020-06-06,199.0,2.0,,,7391.0,176.0,,,,,,,,,,,
9008,2020-06-07,185.0,1.0,,,7576.0,177.0,,,,,,,,,,,
9009,2020-06-08,67.0,0.0,,,7643.0,177.0,,,,,,,,,,,
9010,2020-06-09,143.0,8.0,,,7786.0,185.0,,,,,,,,,,,
9011,2020-06-10,205.0,13.0,,,7991.0,198.0,,,,,,,,,,,
9012,2020-06-11,231.0,4.0,,,8222.0,202.0,,,,,,,,,,,
9013,2020-06-12,82.0,8.0,,,8304.0,210.0,,,,,,,,,,,
9014,2020-06-13,136.0,7.0,,,8440.0,217.0,,,,,,,,,,,
9015,2020-06-14,141.0,4.0,,,8581.0,221.0,,,,,,,,,,,
9016,2020-06-15,178.0,0.0,,,8759.0,221.0,,,,,,,,,,,
9017,2020-06-16,240.0,12.0,,,8999.0,233.0,,,,,,,,,,,
9018,2020-06-17,198.0,10.0,,,9197.0,243.0,,,,,,,,,,,
9019,2020-06-18,95.0,7.0,,,9292.0,250.0,,,,,,,,,,,
9020,2020-06-19,305.0,7.0,,,9597.0,257.0,,,,,,,,,,,
9021,2020-06-20,391.0,10.0,,,9988.0,267.0,,,,,,,,,,,
9022,2020-06-21,434.0,2.0,,,10422.0,269.0,,,,,,,,,,,
9023,2020-06-22,173.0,0.0,,,10595.0,269.0,,,,,,,,,,,
9024,2020-06-23,142.0,6.0,,,10737.0,275.0,,,,,,,,,,,
9025,2020-06-24,334.0,24.0,,,11071.0,299.0,,,,,,,,,,,
9026,2020-06-25,733.0,7.0,,,11804.0,306.0,,,,,,,,,,,
9027,2020-06-26,417.0,17.0,,,12221.0,323.0,,,,,,,,,,,
9028,2020-06-27,438.0,0.0,,,12659.0,323.0,,,,,,,,,,,
9029,2020-06-28,292.0,3.0,,,12951.0,326.0,,,,,,,,,,,
9030,2020-06-29,262.0,4.0,,,13213.0,330.0,,,,,,,,,,,
9031,2020-06-30,630.0,10.0,,,13843.0,340.0,,,,,,,,,,,
9032,2020-07-01,570.0,5.0,,,14413.0,345.0,,,,,,,,,,,
9033,2020-07-02,1249.0,9.0,,,15662.0,354.0,,,,,,,,,,,
9034,2020-07-03,1394.0,6.0,,,17056.0,360.0,,,,,,,,,,,
9035,2020-07-04,1763.0,0.0,,,18819.0,360.0,,,,,,,,,,,
9036,2020-07-05,428.0,3.0,,,19247.0,363.0,,,,,,,,,,,
9037,2020-07-06,183.0,3.0,,,19430.0,366.0,,,,,,,,,,,
9038,2020-07-07,737.0,0.0,,,20167.0,366.0,,,,,,,,,,,
9039,2020-07-08,1574.0,3.0,,,21741.0,369.0,,,,,,,,,,,
9040,2020-07-09,347.0,7.0,,,22088.0,376.0,,,,,,,,,,,
9041,2020-07-10,872.0,26.0,,,22960.0,402.0,,,,,,,,,,,
9042,2020-07-11,732.0,10.0,,,23692.0,412.0,,,,,,,,,,,
9043,2020-07-12,738.0,9.0,,,24430.0,421.0,,,,,,,,,,,
9044,2020-07-13,969.0,2.0,,,25399.0,423.0,,,,,,,,,,,
9045,2020-07-14,721.0,10.0,,,26120.0,433.0,,,,,,,,,,,
9046,2020-07-15,911.0,22.0,,,27031.0,455.0,,,,,,,,,,,
9047,2020-07-16,873.0,11.0,,,27904.0,466.0,,,,,,,,,,,
9048,2020-07-17,621.0,3.0,,,28525.0,469.0,,,,,,,,,,,
9049,2020-07-18,486.0,25.0,,,29011.0,494.0,,,,,,,,,,,
9050,2020-07-19,592.0,0.0,,,29603.0,494.0,,,,,,,,,,,
9051,2020-07-20,383.0,-1.0,,,29986.0,493.0,,,,,,,,,,,
9052,2020-07-21,990.0,20.0,,,30976.0,513.0,,,,,,,,,,,
9053,2020-07-22,767.0,8.0,,,31743.0,521.0,,,,,,,,,,,
9054,2020-07-23,905.0,22.0,,,32648.0,543.0,,,,,,,,,,,
9055,2020-07-24,710.0,13.0,,,33358.0,556.0,,,,,,,,,,,
9056,2020-07-25,595.0,6.0,,,33953.0,562.0,,,,,,,,,,,
9057,2020-07-26,420.0,2.0,,,34373.0,564.0,,,,,,,,,,,
9058,2020-07-27,273.0,2.0,,,34646.0,566.0,,,,,,,,,,,
9059,2020-07-28,187.0,15.0,,,34833.0,581.0,,,,,,,,,,,
9060,2020-07-29,439.0,6.0,,,35272.0,587.0,,,,,,,,,,,
9061,2020-07-30,506.0,17.0,,,35778.0,604.0,,,,,,,,,,,
9062,2020-07-31,418.0,14.0,,,36196.0,618.0,,,,,,,,,,,
9063,2020-08-01,637.0,31.0,,,36833.0,649.0,,,,,,,,,,,
9064,2020-08-02,558.0,2.0,,,37391.0,651.0,,,,,,,,,,,
9065,2020-08-03,422.0,0.0,,,37813.0,651.0,,,,,,,,,,,
9066,2020-08-04,253.0,2.0,,,38066.0,653.0,,,,,,,,,,,
9067,2020-08-05,65.0,12.0,,,38131.0,665.0,,,,,,,,,,,
9068,2020-08-06,580.0,32.0,,,38711.0,697.0,,,,,,,,,,,
9069,2020-08-07,43.0,7.0,,,38754.0,704.0,,,,,,,,,,,
9070,2020-08-08,322.0,16.0,,,39076.0,720.0,,,,,,,,,,,
9071,2020-08-09,565.0,6.0,,,39641.0,726.0,,,,,,,,,,,
9072,2020-08-10,886.0,0.0,,,40527.0,726.0,,,,,,,,,,,
9073,2020-08-11,1051.0,8.0,,,41578.0,734.0,,,,,,,,,,,
9074,2020-08-12,245.0,11.0,,,41823.0,745.0,,,,,,,,,,,
9075,2020-08-13,348.0,24.0,,,42171.0,769.0,,,,,,,,,,,
9076,2020-08-14,683.0,20.0,,,42854.0,789.0,,,,,,,,,,,
9077,2020-08-15,513.0,20.0,,,43367.0,809.0,,,,,,,,,,,
9078,2020-08-16,342.0,1.0,,,43709.0,810.0,,,,,,,,,,,
9079,2020-08-17,216.0,0.0,,,43925.0,810.0,,,,,,,,,,,
9080,2020-08-18,287.0,5.0,,,44212.0,815.0,,,,,,,,,,,
9081,2020-08-19,295.0,18.0,,,44507.0,833.0,,,,,,,,,,,
9082,2020-08-20,429.0,0.0,,,44936.0,833.0,,,,,,,,,,,
9083,2020-08-21,372.0,49.0,,,45308.0,882.0,,,,,,,,,,,
9084,2020-08-22,493.0,14.0,,,45801.0,896.0,,,,,,,,,,,
9085,2020-08-23,153.0,1.0,,,45954.0,897.0,,,,,,,,,,,
9086,2020-08-24,353.0,0.0,,,46307.0,897.0,,,,,,,,,,,
9087,2020-08-25,335.0,15.0,,,46642.0,912.0,,,,,,,,,,,
9088,2020-08-26,448.0,6.0,,,47090.0,918.0,,,,,,,,,,,
9089,2020-08-27,369.0,29.0,,,47459.0,947.0,,,,,,,,,,,
9090,2020-08-28,323.0,9.0,,,47782.0,956.0,,,,,,,,,,,
9091,2020-08-29,408.0,19.0,,,48190.0,975.0,,,,,,,,,,,
9092,2020-08-30,254.0,4.0,,,48444.0,979.0,,,,,,,,,,,
9093,2020-08-31,94.0,1.0,,,48538.0,980.0,,,,,,,,,,,
9094,2020-09-01,287.0,8.0,,,48825.0,988.0,,,,,,,,,,,
9095,2020-09-02,317.0,19.0,,,49142.0,1007.0,,,,,,,,,,,
9096,2020-09-03,625.0,11.0,,,49767.0,1018.0,,,,,,,,,,,
9097,2020-09-04,368.0,24.0,,,50135.0,1042.0,,,,,,,,,,,
9098,2020-09-05,364.0,9.0,,,50499.0,1051.0,,,,,,,,,,,
9099,2020-09-06,250.0,2.0,,,50749.0,1053.0,,,,,,,,,,,
9100,2020-09-07,115.0,0.0,,,50864.0,1053.0,,,,,,,,,,,
9101,2020-09-08,152.0,3.0,,,51016.0,1056.0,,,,,,,,,,,
9102,2020-09-09,276.0,9.0,,,51292.0,1065.0,,,,,,,,,,,
9103,2020-09-10,307.0,4.0,,,51599.0,1069.0,,,,,,,,,,,
9104,2020-09-11,159.0,12.0,,,51758.0,1081.0,,,,,,,,,,,
9105,2020-09-12,178.0,12.0,,,51936.0,1093.0,,,,,,,,,,,
9106,2020-09-13,185.0,0.0,,,52121.0,1093.0,,,,,,,,,,,
9107,2020-09-14,45.0,0.0,,,52166.0,1093.0,,,,,,,,,,,
9108,2020-09-15,150.0,12.0,,,52316.0,1105.0,,,,,,,,,,,
9109,2020-09-16,170.0,6.0,,,52486.0,1111.0,,,,,,,,,,,
9110,2020-09-17,159.0,4.0,,,52645.0,1115.0,,,,,,,,,,,
9111,2020-09-18,255.0,8.0,,,52900.0,1123.0,,,,,,,,,,,
9112,2020-09-19,263.0,4.0,,,53163.0,1127.0,,,,,,,,,,,
9113,2020-09-20,218.0,1.0,,,53381.0,1128.0,,,,,,,,,,,
9114,2020-09-21,143.0,0.0,,,53524.0,1128.0,,,,,,,,,,,
9115,2020-09-22,209.0,22.0,,,53733.0,1150.0,,,,,,,,,,,
9116,2020-09-23,168.0,26.0,,,53901.0,1176.0,,,,,,,,,,,
9117,2020-09-24,122.0,6.0,,,54023.0,1182.0,,,,,,,,,,,
9118,2020-09-25,305.0,22.0,,,54328.0,1204.0,,,,,,,,,,,
9119,2020-09-26,199.0,10.0,,,54527.0,1214.0,,,,,,,,,,,
9120,2020-09-27,251.0,2.0,,,54778.0,1216.0,,,,,,,,,,,
9121,2020-09-28,134.0,0.0,,,54912.0,1216.0,,,,,,,,,,,
9122,2020-09-29,110.0,33.0,,,55022.0,1249.0,,,,,,,,,,,
9123,2020-09-30,217.0,19.0,,,55239.0,1268.0,,,,,,,,,,,
9124,2020-10-01,198.0,7.0,,,55437.0,1275.0,,,,,,,,,,,
9125,2020-10-02,211.0,6.0,,,55648.0,1281.0,,,,,,,,,,,
9126,2020-10-03,255.0,5.0,,,55903.0,1286.0,,,,,,,,,,,
9127,2020-10-04,323.0,0.0,,,56226.0,1286.0,,,,,,,,,,,
9128,2020-10-05,120.0,1.0,,,56346.0,1287.0,,,,,,,,,,,
9129,2020-10-06,147.0,2.0,,,56493.0,1289.0,,,,,,,,,,,
9130,2020-10-07,159.0,3.0,,,56652.0,1292.0,,,,,,,,,,,
9131,2020-10-08,148.0,14.0,,,56800.0,1306.0,,,,,,,,,,,
9132,2020-10-09,201.0,10.0,,,57001.0,1316.0,,,,,,,,,,,
9133,2020-10-10,224.0,24.0,,,57225.0,1340.0,,,,,,,,,,,
9134,2020-10-11,254.0,1.0,,,57479.0,1341.0,,,,,,,,,,,
9135,2020-10-12,116.0,0.0,,,57595.0,1341.0,,,,,,,,,,,
9136,2020-10-13,178.0,0.0,,,57773.0,1341.0,,,,,,,,,,,
9137,2020-10-14,248.0,19.0,,,58021.0,1360.0,,,,,,,,,,,
9138,2020-10-15,162.0,31.0,,,58183.0,1391.0,,,,,,,,,,,
9139,2020-10-16,171.0,10.0,,,58354.0,1401.0,,,,,,,,,,,
9140,2020-10-17,93.0,8.0,,,58447.0,1409.0,,,,,,,,,,,
9141,2020-10-18,201.0,0.0,,,58648.0,1409.0,,,,,,,,,,,
9142,2020-10-19,203.0,1.0,,,58851.0,1410.0,,,,,,,,,,,
9143,2020-10-20,,,,,,,,,,,,,,,,,
9144,2020-10-21,,,,,,,,,,,,,,,,,
9145,2020-01-01,,,,,,,,,,,,,,,,,
9146,2020-01-02,,,,,,,,,,,,,,,,,
9147,2020-01-03,,,,,,,,,,,,,,,,,
9148,2020-01-04,,,,,,,,,,,,,,,,,
9149,2020-01-05,,,,,,,,,,,,,,,,,
9150,2020-01-06,,,,,,,,,,,,,,,,,
9151,2020-01-07,,,,,,,,,,,,,,,,,
9152,2020-01-08,,,,,,,,,,,,,,,,,
9153,2020-01-09,,,,,,,,,,,,,,,,,
9154,2020-01-10,,,,,,,,,,,,,,,,,
9155,2020-01-11,,,,,,,,,,,,,,,,,
9156,2020-01-12,,,,,,,,,,,,,,,,,
9157,2020-01-13,,,,,,,,,,,,,,,,,
9158,2020-01-14,,,,,,,,,,,,,,,,,
9159,2020-01-15,,,,,,,,,,,,,,,,,
9160,2020-01-16,,,,,,,,,,,,,,,,,
9161,2020-01-17,,,,,,,,,,,,,,,,,
9162,2020-01-18,,,,,,,,,,,,,,,,,
9163,2020-01-19,,,,,,,,,,,,,,,,,
9164,2020-01-20,,,,,,,,,,,,,,,,,
9165,2020-01-21,,,,,,,,,,,,,,,,,
9166,2020-01-22,,,,,,,,,,,,,,,,,
9167,2020-01-23,,,,,,,,,,,,,,,,,
9168,2020-01-24,,,,,,,,,,,,,,,,,
9169,2020-01-25,,,,,,,,,,,,,,,,,
9170,2020-01-26,,,,,,,,,,,,,,,,,
9171,2020-01-27,,,,,,,,,,,,,,,,,
9172,2020-01-28,,,,,,,,,,,,,,,,,
9173,2020-01-29,,,,,,,,,,,,,,,,,
9174,2020-01-30,,,,,,,,,,,,,,,,,
9175,2020-01-31,,,,,,,,,,,,,,,,,
9176,2020-02-01,,,,,,,,,,,,,,,,,
9177,2020-02-02,,,,,,,,,,,,,,,,,
9178,2020-02-03,,,,,,,,,,,,,,,,,
9179,2020-02-04,,,,,,,,,,,,,,,,,
9180,2020-02-05,,,,,,,,,,,,,,,,,
9181,2020-02-06,,,,,,,,,,,,,,,,,
9182,2020-02-07,,,,,,,,,,,,,,,,,
9183,2020-02-08,,,,,,,,,,,,,,,,,
9184,2020-02-09,,,,,,,,,,,,,,,,,
9185,2020-02-10,,,,,,,,,,,,,,,,,
9186,2020-02-11,,,,,,,,,,,,,,,,,
9187,2020-02-12,,,,,,,,,,,,,,,,,
9188,2020-02-13,,,,,,,,,,,,,,,,,
9189,2020-02-14,,,,,,,,,,,,,,,,,
9190,2020-02-15,,,,,,,,,,,,,,,,,
9191,2020-02-16,,,,,,,,,,,,,,,,,
9192,2020-02-17,,,,,,,,,,,,,,,,,
9193,2020-02-18,,,,,,,,,,,,,,,,,
9194,2020-02-19,,,,,,,,,,,,,,,,,
9195,2020-02-20,,,,,,,,,,,,,,,,,
9196,2020-02-21,,,,,,,,,,,,,,,,,
9197,2020-02-22,,,,,,,,,,,,,,,,,
9198,2020-02-23,,,,,,,,,,,,,,,,,
9199,2020-02-24,,,,,,,,,,,,,,,,,
9200,2020-02-25,,,,,,,,,,,,,,,,,
9201,2020-02-26,,,,,,,,,,,,,,,,,
9202,2020-02-27,,,,,,,,,,,,,,,,,
9203,2020-02-28,,,,,,,,,,,,,,,,,
9204,2020-02-29,,,,,,,,,,,,,,,,,
9205,2020-03-01,,,,,,,,,,,,,,,,,
9206,2020-03-02,,,,,1.0,0.0,,,,,,,,,,,
9207,2020-03-03,1.0,0.0,,,2.0,0.0,,,,,,,,,,,
9208,2020-03-04,0.0,1.0,,,2.0,1.0,,,,,,,,,,,
9209,2020-03-05,0.0,0.0,,,2.0,1.0,,,,,,,,,,,
9210,2020-03-06,3.0,0.0,,,5.0,1.0,,,,,,,,,,,
9211,2020-03-07,0.0,0.0,,,5.0,1.0,,,,,,,,,,,
9212,2020-03-08,2.0,0.0,,,7.0,1.0,,,,,,,,,,,
9213,2020-03-09,0.0,0.0,,,7.0,1.0,,,,,,,,,,,
9214,2020-03-10,0.0,0.0,,,7.0,1.0,,,,,,,,,,,
9215,2020-03-11,0.0,0.0,,,7.0,1.0,,,,,,,,,,,
9216,2020-03-12,0.0,0.0,,,7.0,1.0,,,,,,,,,,,
9217,2020-03-13,0.0,0.0,,,7.0,1.0,,,,,,,,,,,
9218,2020-03-14,1.0,0.0,,,8.0,1.0,,,,,,,,,,,
9219,2020-03-15,0.0,0.0,,,8.0,1.0,,,,,,,,,,,
9220,2020-03-16,0.0,0.0,,,8.0,1.0,,,,,,,,,,,
9221,2020-03-17,0.0,0.0,,,8.0,1.0,,,,,,,,,,,
9222,2020-03-18,1.0,0.0,,,9.0,1.0,,,,,,,,,,,
9223,2020-03-19,0.0,0.0,,,9.0,1.0,,,,,,,,,,,
9224,2020-03-20,0.0,0.0,,,9.0,1.0,,,,,,,,,,,
